transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00000161,2024-01-16 17:14:00+00:00,BTC,0.42,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.740195+00:00
BTCX-00000162,2024-01-16 10:03:00+00:00,BTC,0.11,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.740247+00:00
BTCX-00000163,2024-01-16 18:58:00+00:00,BTC,0.19,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.740300+00:00
BTCX-00000164,2024-01-16 20:19:00+00:00,BTC,0.45,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.740352+00:00
BTCX-00000165,2024-01-16 17:31:00+00:00,BTC,0.29,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.740407+00:00
BTCX-00000166,2024-01-16 15:47:00+00:00,BTC,0.21,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.740460+00:00
BTCX-00000167,2024-01-16 12:43:00+00:00,BTC,0.37,COMPRA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.740512+00:00
BTCX-00000168,2024-01-16 18:02:00+00:00,BTC,0.49,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.740566+00:00
BTCX-00000169,2024-01-16 19:28:00+00:00,BTC,0.18,COMPRA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.740622+00:00
BTCX-00000170,2024-01-16 19:52:00+00:00,BTC,0.32,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.740677+00:00
BTCX-00000171,2024-01-16 15:21:00+00:00,BTC,0.21,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.740730+00:00
BTCX-00000172,2024-01-16 15:44:00+00:00,BTC,0.32,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.740784+00:00
BTCX-00000173,2024-01-17 09:29:00+00:00,BTC,0.06,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.740842+00:00
BTCX-00000174,2024-01-17 10:49:00+00:00,BTC,0.26,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.740896+00:00
BTCX-00000175,2024-01-17 16:26:00+00:00,BTC,0.04,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.740948+00:00
BTCX-00000176,2024-01-17 18:48:00+00:00,BTC,0.32,VENDA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.741002+00:00
BTCX-00000177,2024-01-17 13:35:00+00:00,BTC,0.09,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.741055+00:00
BTCX-00000178,2024-01-17 16:07:00+00:00,BTC,0.02,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.741107+00:00
BTCX-00000179,2024-01-17 13:35:00+00:00,BTC,0.01,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.741175+00:00
BTCX-00000180,2024-01-17 10:29:00+00:00,BTC,0.08,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.741239+00:00
BTCX-00000181,2024-01-17 13:32:00+00:00,BTC,0.46,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.741291+00:00
BTCX-00000182,2024-01-17 16:15:00+00:00,BTC,0.3,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.741345+00:00
BTCX-00000183,2024-01-17 18:32:00+00:00,BTC,0.48,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.741398+00:00
BTCX-00000184,2024-01-17 15:21:00+00:00,BTC,0.33,VENDA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.741450+00:00
BTCX-00000185,2024-01-17 20:19:00+00:00,BTC,0.38,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.741504+00:00
BTCX-00000186,2024-01-17 17:30:00+00:00,BTC,0.23,VENDA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.741571+00:00
BTCX-00000187,2024-01-17 15:29:00+00:00,BTC,0.21,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.741624+00:00
BTCX-00000188,2024-01-18 15:14:00+00:00,BTC,0.5,VENDA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.741694+00:00
BTCX-00000189,2024-01-18 20:30:00+00:00,BTC,0.46,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.741756+00:00
BTCX-00000190,2024-01-18 19:09:00+00:00,BTC,0.32,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.741809+00:00
BTCX-00000191,2024-01-18 18:21:00+00:00,BTC,0.07,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.741864+00:00
BTCX-00000192,2024-01-18 16:00:00+00:00,BTC,0.47,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.741916+00:00
BTCX-00000193,2024-01-18 11:04:00+00:00,BTC,0.31,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.741968+00:00
BTCX-00000194,2024-01-18 20:25:00+00:00,BTC,0.42,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.742026+00:00
BTCX-00000195,2024-01-18 17:24:00+00:00,BTC,0.21,VENDA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.742081+00:00
BTCX-00000196,2024-01-18 18:04:00+00:00,BTC,0.16,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.742134+00:00
BTCX-00000197,2024-01-18 10:27:00+00:00,BTC,0.07,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.742198+00:00
BTCX-00000198,2024-01-18 20:19:00+00:00,BTC,0.02,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.742253+00:00
BTCX-00000199,2024-01-18 13:22:00+00:00,BTC,0.24,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.742305+00:00
BTCX-00000200,2024-01-18 17:26:00+00:00,BTC,0.37,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.742356+00:00
BTCX-00000201,2024-01-18 10:39:00+00:00,BTC,0.25,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.742412+00:00
BTCX-00000202,2024-01-18 11:14:00+00:00,BTC,0.3,VENDA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.742465+00:00
BTCX-00000203,2024-01-18 19:00:00+00:00,BTC,0.3,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.742517+00:00
BTCX-00000204,2024-01-19 10:28:00+00:00,BTC,0.23,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.742578+00:00
BTCX-00000205,2024-01-19 20:16:00+00:00,BTC,0.3,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.742633+00:00
BTCX-00000206,2024-01-19 16:06:00+00:00,BTC,0.16,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.742688+00:00
BTCX-00000207,2024-01-19 18:18:00+00:00,BTC,0.45,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.742758+00:00
BTCX-00000208,2024-01-19 15:17:00+00:00,BTC,0.01,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.742816+00:00
BTCX-00000209,2024-01-19 16:53:00+00:00,BTC,0.19,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.742885+00:00
BTCX-00000210,2024-01-19 12:40:00+00:00,BTC,0.13,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.742943+00:00
BTCX-00000211,2024-01-19 19:43:00+00:00,BTC,0.09,COMPRA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.742996+00:00
BTCX-00000212,2024-01-19 09:19:00+00:00,BTC,0.29,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.743049+00:00
BTCX-00000213,2024-01-19 20:08:00+00:00,BTC,0.06,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.743104+00:00
BTCX-00000214,2024-01-19 15:11:00+00:00,BTC,0.13,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.743165+00:00
BTCX-00000215,2024-01-19 17:32:00+00:00,BTC,0.18,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.743218+00:00
BTCX-00000216,2024-01-19 13:47:00+00:00,BTC,0.22,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.743270+00:00
BTCX-00000217,2024-01-22 12:55:00+00:00,BTC,0.44,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.743332+00:00
BTCX-00000218,2024-01-22 10:50:00+00:00,BTC,0.26,COMPRA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.743386+00:00
BTCX-00000219,2024-01-22 10:29:00+00:00,BTC,0.24,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.743439+00:00
BTCX-00000220,2024-01-22 19:23:00+00:00,BTC,0.07,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.743492+00:00
BTCX-00000221,2024-01-22 18:56:00+00:00,BTC,0.36,VENDA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.743546+00:00
BTCX-00000222,2024-01-22 19:04:00+00:00,BTC,0.41,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.743605+00:00
BTCX-00000223,2024-01-22 19:26:00+00:00,BTC,0.08,COMPRA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.743662+00:00
BTCX-00000224,2024-01-22 13:31:00+00:00,BTC,0.08,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.743720+00:00
BTCX-00000225,2024-01-22 11:24:00+00:00,BTC,0.3,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.743777+00:00
BTCX-00000226,2024-01-22 20:34:00+00:00,BTC,0.27,COMPRA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.743834+00:00
BTCX-00000227,2024-01-22 10:53:00+00:00,BTC,0.32,VENDA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.743890+00:00
BTCX-00000228,2024-01-22 20:23:00+00:00,BTC,0.14,VENDA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.743941+00:00
BTCX-00000229,2024-01-22 14:06:00+00:00,BTC,0.44,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.743993+00:00
BTCX-00000230,2024-01-23 09:25:00+00:00,BTC,0.18,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.744058+00:00
BTCX-00000231,2024-01-23 10:42:00+00:00,BTC,0.14,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.744111+00:00
BTCX-00000232,2024-01-23 12:08:00+00:00,BTC,0.37,COMPRA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.744163+00:00
BTCX-00000233,2024-01-23 12:37:00+00:00,BTC,0.14,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.744217+00:00
BTCX-00000234,2024-01-23 18:00:00+00:00,BTC,0.18,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.744274+00:00
BTCX-00000235,2024-01-23 13:51:00+00:00,BTC,0.12,COMPRA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.744327+00:00
BTCX-00000236,2024-01-23 11:00:00+00:00,BTC,0.23,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.744379+00:00
BTCX-00000237,2024-01-23 09:11:00+00:00,BTC,0.17,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.744430+00:00
BTCX-00000238,2024-01-23 15:33:00+00:00,BTC,0.08,COMPRA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.744482+00:00
BTCX-00000239,2024-01-23 14:32:00+00:00,BTC,0.38,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.744534+00:00
BTCX-00000240,2024-01-23 12:39:00+00:00,BTC,0.03,VENDA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.744593+00:00
BTCX-00000241,2024-01-23 09:03:00+00:00,BTC,0.31,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.744652+00:00
BTCX-00000242,2024-01-23 10:31:00+00:00,BTC,0.46,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.744711+00:00
BTCX-00000243,2024-01-23 14:38:00+00:00,BTC,0.1,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.744768+00:00
BTCX-00000244,2024-01-24 19:37:00+00:00,BTC,0.36,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.744834+00:00
BTCX-00000245,2024-01-24 17:18:00+00:00,BTC,0.3,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.744891+00:00
BTCX-00000246,2024-01-24 10:54:00+00:00,BTC,0.42,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.744945+00:00
BTCX-00000247,2024-01-24 12:26:00+00:00,BTC,0.22,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.744998+00:00
BTCX-00000248,2024-01-24 20:06:00+00:00,BTC,0.21,VENDA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745056+00:00
BTCX-00000249,2024-01-24 13:23:00+00:00,BTC,0.1,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.745112+00:00
BTCX-00000250,2024-01-24 10:05:00+00:00,BTC,0.28,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745164+00:00
BTCX-00000251,2024-01-24 14:51:00+00:00,BTC,0.09,COMPRA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745219+00:00
BTCX-00000252,2024-01-24 17:21:00+00:00,BTC,0.43,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.745281+00:00
BTCX-00000253,2024-01-24 19:48:00+00:00,BTC,0.28,COMPRA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745341+00:00
BTCX-00000254,2024-01-24 13:22:00+00:00,BTC,0.07,COMPRA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745397+00:00
BTCX-00000255,2024-01-24 16:14:00+00:00,BTC,0.07,VENDA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.745454+00:00
BTCX-00000256,2024-01-24 10:48:00+00:00,BTC,0.18,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745509+00:00
BTCX-00000257,2024-01-24 18:39:00+00:00,BTC,0.44,COMPRA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745563+00:00
BTCX-00000258,2024-01-24 20:17:00+00:00,BTC,0.02,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745616+00:00
BTCX-00000259,2024-01-24 13:58:00+00:00,BTC,0.22,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.745675+00:00
BTCX-00000260,2024-01-25 18:42:00+00:00,BTC,0.26,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745737+00:00
BTCX-00000261,2024-01-25 19:01:00+00:00,BTC,0.06,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.745797+00:00
BTCX-00000262,2024-01-25 16:21:00+00:00,BTC,0.11,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.745856+00:00
BTCX-00000263,2024-01-25 14:49:00+00:00,BTC,0.37,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.745910+00:00
BTCX-00000264,2024-01-25 11:48:00+00:00,BTC,0.4,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.745963+00:00
BTCX-00000265,2024-01-25 13:28:00+00:00,BTC,0.43,VENDA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.746018+00:00
BTCX-00000266,2024-01-25 16:26:00+00:00,BTC,0.18,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.746074+00:00
BTCX-00000267,2024-01-25 14:27:00+00:00,BTC,0.08,VENDA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.746132+00:00
BTCX-00000268,2024-01-25 18:31:00+00:00,BTC,0.34,VENDA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.746190+00:00
BTCX-00000269,2024-01-25 15:38:00+00:00,BTC,0.04,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.746248+00:00
BTCX-00000270,2024-01-25 12:49:00+00:00,BTC,0.09,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.746307+00:00
BTCX-00000271,2024-01-25 10:00:00+00:00,BTC,0.32,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.746369+00:00
BTCX-00000272,2024-01-25 15:34:00+00:00,BTC,0.46,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.746422+00:00
BTCX-00000273,2024-01-26 14:04:00+00:00,BTC,0.26,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.746482+00:00
BTCX-00000274,2024-01-26 16:58:00+00:00,BTC,0.05,VENDA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.746540+00:00
BTCX-00000275,2024-01-26 18:25:00+00:00,BTC,0.46,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.746593+00:00
BTCX-00000276,2024-01-26 15:01:00+00:00,BTC,0.21,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.746645+00:00
BTCX-00000277,2024-01-26 20:58:00+00:00,BTC,0.24,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.746700+00:00
BTCX-00000278,2024-01-26 12:27:00+00:00,BTC,0.38,VENDA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.746757+00:00
BTCX-00000279,2024-01-26 15:55:00+00:00,BTC,0.2,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.746815+00:00
BTCX-00000280,2024-01-26 11:04:00+00:00,BTC,0.33,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.746873+00:00
BTCX-00000281,2024-01-26 12:57:00+00:00,BTC,0.5,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.746928+00:00
BTCX-00000282,2024-01-26 19:52:00+00:00,BTC,0.1,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.746981+00:00
BTCX-00000283,2024-01-26 13:12:00+00:00,BTC,0.12,COMPRA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.747032+00:00
BTCX-00000284,2024-01-26 11:49:00+00:00,BTC,0.41,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.747087+00:00
BTCX-00000285,2024-01-26 18:28:00+00:00,BTC,0.44,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.747144+00:00
BTCX-00000286,2024-01-26 11:28:00+00:00,BTC,0.05,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.747202+00:00
BTCX-00000287,2024-01-26 13:50:00+00:00,BTC,0.18,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.747261+00:00
BTCX-00000288,2024-01-26 10:19:00+00:00,BTC,0.3,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.747319+00:00
BTCX-00000289,2024-01-29 13:04:00+00:00,BTC,0.42,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.747394+00:00
BTCX-00000290,2024-01-29 17:24:00+00:00,BTC,0.3,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.747449+00:00
BTCX-00000291,2024-01-29 19:12:00+00:00,BTC,0.21,VENDA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.747503+00:00
BTCX-00000292,2024-01-29 09:28:00+00:00,BTC,0.07,VENDA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.747556+00:00
BTCX-00000293,2024-01-29 17:41:00+00:00,BTC,0.12,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.747610+00:00
BTCX-00000294,2024-01-29 16:28:00+00:00,BTC,0.34,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.747665+00:00
BTCX-00000295,2024-01-29 13:24:00+00:00,BTC,0.27,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.747724+00:00
BTCX-00000296,2024-01-29 09:50:00+00:00,BTC,0.41,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.747782+00:00
BTCX-00000297,2024-01-29 10:35:00+00:00,BTC,0.44,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.747840+00:00
BTCX-00000298,2024-01-29 20:54:00+00:00,BTC,0.43,COMPRA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.747901+00:00
BTCX-00000299,2024-01-29 18:42:00+00:00,BTC,0.1,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.747970+00:00
BTCX-00000300,2024-01-29 20:42:00+00:00,BTC,0.26,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.748043+00:00
BTCX-00000301,2024-01-29 10:19:00+00:00,BTC,0.36,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.748102+00:00
BTCX-00000302,2024-01-29 11:42:00+00:00,BTC,0.45,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.748163+00:00
BTCX-00000303,2024-01-30 17:23:00+00:00,BTC,0.02,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.748317+00:00
BTCX-00000304,2024-01-30 12:21:00+00:00,BTC,0.5,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.748459+00:00
BTCX-00000305,2024-01-30 11:09:00+00:00,BTC,0.05,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.748562+00:00
BTCX-00000306,2024-01-30 17:53:00+00:00,BTC,0.48,COMPRA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.748639+00:00
BTCX-00000307,2024-01-30 18:08:00+00:00,BTC,0.39,VENDA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.748715+00:00
BTCX-00000308,2024-01-30 11:53:00+00:00,BTC,0.45,COMPRA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.748776+00:00
BTCX-00000309,2024-01-30 09:26:00+00:00,BTC,0.24,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.748833+00:00
BTCX-00000310,2024-01-30 13:48:00+00:00,BTC,0.48,VENDA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.748890+00:00
BTCX-00000311,2024-01-30 12:19:00+00:00,BTC,0.31,COMPRA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.748949+00:00
BTCX-00000312,2024-01-30 18:28:00+00:00,BTC,0.3,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.749004+00:00
BTCX-00000313,2024-01-30 17:26:00+00:00,BTC,0.11,COMPRA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.749059+00:00
BTCX-00000314,2024-01-30 13:03:00+00:00,BTC,0.42,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.749119+00:00
BTCX-00000315,2024-01-30 10:45:00+00:00,BTC,0.34,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.749177+00:00
BTCX-00000316,2024-01-30 11:17:00+00:00,BTC,0.29,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.749233+00:00
BTCX-00000317,2024-01-31 16:56:00+00:00,BTC,0.23,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.749296+00:00
BTCX-00000318,2024-01-31 15:32:00+00:00,BTC,0.24,COMPRA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.749351+00:00
BTCX-00000319,2024-01-31 14:14:00+00:00,BTC,0.02,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.749408+00:00
BTCX-00000320,2024-01-31 19:21:00+00:00,BTC,0.1,COMPRA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.749464+00:00
